CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,CustomerLifetime,PurchaseCount,AvgBasketSize,AvgQuantityPerOrder,MeanGapDays,PurchaseConsistency,ActiveMonths,PurchaseVelocity,AvgSpendPerMonth,RepeatPurchaseRatio,Churn,PredictedChurn
13173,276,1,28.15,7.0375,16,4,0,4,16.0,4.0,0.0,0.0,1,1.0,28.15,4.0,0,1
13187,246,1,11.9,11.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,11.9,1.0,1,1
13189,24,1,9.36,4.68,24,2,0,2,24.0,12.0,0.0,0.0,1,1.0,9.36,2.0,1,1
13196,171,1,47.49,11.8725,25,4,0,4,25.0,6.25,0.0,0.0,1,1.0,47.49,4.0,0,1
13199,106,1,106.32000000000001,53.160000000000004,96,2,0,2,96.0,48.0,0.0,0.0,1,1.0,106.32000000000001,2.0,0,1
13203,151,1,50.16,16.72,48,3,0,3,48.0,16.0,0.0,0.0,1,1.0,50.16,3.0,0,1
13211,4,1,6.64,6.64,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,6.64,1.0,1,1
13213,109,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,0,1
13220,129,1,2.1,2.1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,2.1,1.0,1,1
13221,149,1,33.85,11.283333333333333,11,3,0,3,11.0,3.6666666666666665,0.0,0.0,1,1.0,33.85,3.0,1,1
13224,60,1,44.55,14.85,27,3,0,3,27.0,9.0,0.0,0.0,1,1.0,44.55,3.0,0,1
13226,182,1,8.4,8.4,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,8.4,1.0,1,1
13229,135,1,37.2,18.6,12,2,0,2,12.0,6.0,0.0,0.0,1,1.0,37.2,2.0,1,1
13233,245,1,12.6,12.6,60,1,0,1,60.0,60.0,0.0,0.0,1,1.0,12.6,1.0,1,1
13235,121,1,99.24000000000001,33.080000000000005,24,3,0,3,24.0,8.0,0.0,0.0,1,1.0,99.24000000000001,3.0,1,1
13236,16,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,1,1
13243,112,1,68.84,9.834285714285715,32,7,0,7,32.0,4.571428571428571,0.0,0.0,1,1.0,68.84,7.0,1,1
13244,2,1,22.05,5.5125,7,4,0,4,7.0,1.75,0.0,0.0,1,1.0,22.05,4.0,1,1
13248,98,1,15.299999999999999,15.299999999999999,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,15.299999999999999,1.0,1,1
13249,1,2,148.04999999999998,74.02499999999999,99,2,0,2,49.5,49.5,0.0,0.0,1,2.0,148.04999999999998,1.0,1,1
13253,66,2,24.36,12.18,36,2,182,2,18.0,18.0,182.0,0.0,2,0.32967032967032966,4.015384615384615,1.0,1,1
13258,114,1,6.95,6.95,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,6.95,1.0,0,1
13261,195,1,102.0,102.0,40,1,0,1,40.0,40.0,0.0,0.0,1,1.0,102.0,1.0,1,1
13262,172,1,51.0,51.0,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,51.0,1.0,1,1
13280,225,1,41.4,13.799999999999999,20,3,0,3,20.0,6.666666666666667,0.0,0.0,1,1.0,41.4,3.0,1,1
13284,240,1,32.3,16.15,8,2,0,2,8.0,4.0,0.0,0.0,1,1.0,32.3,2.0,1,1
13291,65,1,19.0,3.1666666666666665,21,6,0,6,21.0,3.5,0.0,0.0,1,1.0,19.0,6.0,1,1
13292,193,1,25.5,25.5,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,25.5,1.0,1,1
13299,177,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,1,1
13301,67,2,16.45,5.483333333333333,7,3,134,3,3.5,2.3333333333333335,67.0,94.75230867899737,2,0.44776119402985076,3.682835820895522,1.5,1,1
13307,29,1,15.0,15.0,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,15.0,1.0,1,1
13308,112,1,75.47999999999999,37.739999999999995,292,2,0,2,292.0,146.0,0.0,0.0,1,1.0,75.47999999999999,2.0,0,1
13311,59,1,103.45000000000002,34.48333333333334,29,3,0,3,29.0,9.666666666666666,0.0,0.0,1,1.0,103.45000000000002,3.0,1,1
13317,268,1,13.200000000000001,13.200000000000001,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,13.200000000000001,1.0,0,1
13320,16,1,22.419999999999998,7.473333333333333,58,3,0,3,58.0,19.333333333333332,0.0,0.0,1,1.0,22.419999999999998,3.0,0,1
13327,95,2,94.2,31.400000000000002,60,3,109,3,30.0,20.0,54.5,77.07463914933368,2,0.5504587155963303,25.926605504587158,1.5,1,1
13328,225,1,132.48,66.24,72,2,0,2,72.0,36.0,0.0,0.0,1,1.0,132.48,2.0,1,1
13330,2,1,33.9,16.95,22,2,0,2,22.0,11.0,0.0,0.0,1,1.0,33.9,2.0,1,1
13338,67,1,130.8,130.8,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,130.8,1.0,1,1
13339,110,1,35.36,11.786666666666667,36,3,0,3,36.0,12.0,0.0,0.0,1,1.0,35.36,3.0,1,1
13341,170,1,17.0,17.0,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,17.0,1.0,1,1
13344,187,1,19.8,19.8,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,19.8,1.0,0,1
13345,197,1,16.5,16.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,16.5,1.0,1,1
13355,31,1,37.3,18.65,20,2,0,2,20.0,10.0,0.0,0.0,1,1.0,37.3,2.0,1,1
13357,166,1,67.58,6.143636363636364,47,11,0,11,47.0,4.2727272727272725,0.0,0.0,1,1.0,67.58,11.0,1,1
13358,178,1,33.57,16.785,51,2,0,2,51.0,25.5,0.0,0.0,1,1.0,33.57,2.0,1,1
13362,197,1,43.5,14.5,26,3,0,3,26.0,8.666666666666666,0.0,0.0,1,1.0,43.5,3.0,0,1
13365,127,1,10.2,10.2,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,10.2,1.0,0,1
13368,166,1,37.5,18.75,18,2,0,2,18.0,9.0,0.0,0.0,1,1.0,37.5,2.0,1,1
13369,275,1,29.979999999999997,14.989999999999998,26,2,0,2,26.0,13.0,0.0,0.0,1,1.0,29.979999999999997,2.0,1,1
13370,281,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,1,1
13373,68,2,50.4,16.8,40,3,117,3,20.0,13.333333333333334,58.5,82.73149339882606,2,0.5128205128205129,12.923076923076923,1.5,0,1
13379,46,1,6.8,6.8,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,6.8,1.0,0,1
13385,239,1,29.85,14.925,15,2,0,2,15.0,7.5,0.0,0.0,1,1.0,29.85,2.0,1,1
13388,40,1,93.15,23.2875,25,4,0,4,25.0,6.25,0.0,0.0,1,1.0,93.15,4.0,1,1
13389,142,1,19.8,19.8,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,19.8,1.0,0,1
13395,94,1,40.4,20.2,12,2,0,2,12.0,6.0,0.0,0.0,1,1.0,40.4,2.0,1,1
13396,228,1,22.5,22.5,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,22.5,1.0,0,1
13397,92,2,94.2,31.400000000000002,28,3,111,3,14.0,9.333333333333334,55.5,78.48885271170677,2,0.5405405405405405,25.45945945945946,1.5,1,1
13398,101,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,1,1
13405,113,1,40.08,20.04,16,2,0,2,16.0,8.0,0.0,0.0,1,1.0,40.08,2.0,1,1
13410,200,1,59.4,59.4,36,1,0,1,36.0,36.0,0.0,0.0,1,1.0,59.4,1.0,0,1
13411,16,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,1,1
13421,199,1,46.82000000000001,9.364,21,5,0,5,21.0,4.2,0.0,0.0,1,1.0,46.82000000000001,5.0,0,1
13425,17,1,15.6,15.6,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,15.6,1.0,1,1
13427,29,2,21.9,10.95,37,2,94,2,18.5,18.5,94.0,0.0,2,0.6382978723404256,6.989361702127659,1.0,1,1
13439,164,1,22.5,11.25,13,2,0,2,13.0,6.5,0.0,0.0,1,1.0,22.5,2.0,1,1
13453,75,1,15.299999999999999,15.299999999999999,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,15.299999999999999,1.0,1,1
13474,145,1,23.15,5.7875,5,4,0,4,5.0,1.25,0.0,0.0,1,1.0,23.15,4.0,1,1
13479,144,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,1,1
13485,142,1,76.79999999999998,25.599999999999994,48,3,0,3,48.0,16.0,0.0,0.0,1,1.0,76.79999999999998,3.0,1,1
13486,37,1,9.899999999999999,9.899999999999999,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,9.899999999999999,1.0,1,1
13487,122,2,52.3,17.433333333333334,20,3,140,3,10.0,6.666666666666667,70.0,98.99494936611666,2,0.42857142857142855,11.207142857142856,1.5,0,1
13489,67,1,11.399999999999999,11.399999999999999,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,11.399999999999999,1.0,1,1
13491,189,2,49.8,16.599999999999998,28,3,52,3,14.0,9.333333333333334,26.0,36.76955262170047,2,1.1538461538461537,28.730769230769226,1.5,0,1
13492,124,1,16.5,16.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,16.5,1.0,1,1
13494,221,1,9.0,9.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,9.0,1.0,1,1
13495,141,2,95.1,23.775,58,4,136,4,29.0,14.5,45.333333333333336,78.5196366097891,2,0.4411764705882353,20.977941176470587,2.0,0,1
13496,269,1,79.75000000000001,39.87500000000001,25,2,0,2,25.0,12.5,0.0,0.0,1,1.0,79.75000000000001,2.0,1,1
13497,192,2,45.60000000000001,22.800000000000004,24,2,85,2,12.0,12.0,85.0,0.0,2,0.7058823529411764,16.094117647058827,1.0,1,1
13501,197,1,68.48,17.12,24,4,0,4,24.0,6.0,0.0,0.0,1,1.0,68.48,4.0,1,1
13502,184,1,19.9,19.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,19.9,1.0,0,1
13506,225,1,15.600000000000001,15.600000000000001,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,15.600000000000001,1.0,1,1
13510,4,2,28.7,14.35,10,2,88,2,5.0,5.0,88.0,0.0,2,0.6818181818181819,9.78409090909091,1.0,0,1
13512,170,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,1,1
13531,114,2,67.1,33.55,22,2,161,2,11.0,11.0,161.0,0.0,2,0.3726708074534162,12.50310559006211,1.0,1,1
13544,150,1,2.1,2.1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,2.1,1.0,0,1
13549,51,2,56.2,18.733333333333334,22,3,99,3,11.0,7.333333333333333,49.5,70.0035713374682,2,0.6060606060606061,17.03030303030303,1.5,0,1
13552,114,3,114.30000000000001,38.1,48,3,110,3,16.0,16.0,55.0,77.78174593052023,2,0.8181818181818182,31.172727272727276,1.0,0,1
13555,111,2,161.1,53.699999999999996,74,3,0,3,37.0,24.666666666666668,0.0,0.0,1,2.0,161.1,1.5,0,1
13557,190,1,10.5,10.5,25,1,0,1,25.0,25.0,0.0,0.0,1,1.0,10.5,1.0,1,1
13563,49,1,13.59,6.795,3,2,0,2,3.0,1.5,0.0,0.0,1,1.0,13.59,2.0,0,1
13564,263,2,90.61000000000001,15.101666666666668,43,6,13,6,21.5,7.166666666666667,2.6,5.813776741499454,1,2.0,90.61000000000001,3.0,1,1
13568,82,1,10.45,5.225,2,2,0,2,2.0,1.0,0.0,0.0,1,1.0,10.45,2.0,1,1
13569,277,1,11.670000000000002,3.8900000000000006,5,3,0,3,5.0,1.6666666666666667,0.0,0.0,1,1.0,11.670000000000002,3.0,0,1
13572,115,1,35.400000000000006,35.400000000000006,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,35.400000000000006,1.0,1,1
13573,162,1,8.850000000000001,8.850000000000001,3,1,0,1,3.0,3.0,0.0,0.0,1,1.0,8.850000000000001,1.0,0,1
13579,278,1,42.300000000000004,21.150000000000002,12,2,0,2,12.0,6.0,0.0,0.0,1,1.0,42.300000000000004,2.0,0,1
13583,65,1,34.22,11.406666666666666,62,3,0,3,62.0,20.666666666666668,0.0,0.0,1,1.0,34.22,3.0,1,1
13584,216,1,14.35,3.5875,5,4,0,4,5.0,1.25,0.0,0.0,1,1.0,14.35,4.0,1,1
13590,60,1,16.5,16.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,16.5,1.0,0,1
13601,120,1,4.25,4.25,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,4.25,1.0,0,1
13606,152,1,13.95,4.6499999999999995,14,3,0,3,14.0,4.666666666666667,0.0,0.0,1,1.0,13.95,3.0,1,1
13614,73,1,26.8,5.36,10,5,0,5,10.0,2.0,0.0,0.0,1,1.0,26.8,5.0,0,1
13615,228,1,10.2,10.2,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,10.2,1.0,1,1
13618,83,1,30.02,15.01,18,2,0,2,18.0,9.0,0.0,0.0,1,1.0,30.02,2.0,1,1
13621,26,1,5.04,5.04,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,5.04,1.0,1,1
13631,52,2,360.0,180.0,58,1,58,2,29.0,29.0,58.0,0.0,2,1.0344827586206897,186.20689655172413,1.0,1,1
13642,125,1,33.54,5.59,28,6,0,6,28.0,4.666666666666667,0.0,0.0,1,1.0,33.54,6.0,1,1
13643,95,1,20.8,20.8,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,20.8,1.0,0,1
13647,144,1,47.52,15.840000000000002,42,3,0,3,42.0,14.0,0.0,0.0,1,1.0,47.52,3.0,0,1
13650,116,1,20.8,20.8,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,20.8,1.0,0,1
13652,278,1,40.2,20.1,24,2,0,2,24.0,12.0,0.0,0.0,1,1.0,40.2,2.0,0,1
13656,246,1,6.4,3.2,4,2,0,2,4.0,2.0,0.0,0.0,1,1.0,6.4,2.0,1,1
13666,196,1,4.95,4.95,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,4.95,1.0,1,1
13667,58,1,9.14,2.285,8,4,0,4,8.0,2.0,0.0,0.0,1,1.0,9.14,4.0,1,1
13680,247,2,84.45,28.150000000000002,66,3,1,3,33.0,22.0,0.5,0.7071067811865476,1,2.0,84.45,1.5,0,1
13686,92,1,8.5,8.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,8.5,1.0,1,1
13692,145,1,60.900000000000006,30.450000000000003,49,2,0,2,49.0,24.5,0.0,0.0,1,1.0,60.900000000000006,2.0,0,1
13699,64,1,31.8,31.8,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,31.8,1.0,1,1
13703,227,1,99.5,99.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,99.5,1.0,1,1
13707,224,1,32.85,16.425,7,2,0,2,7.0,3.5,0.0,0.0,1,1.0,32.85,2.0,1,1
13708,180,1,3.45,1.725,2,2,0,2,2.0,1.0,0.0,0.0,1,1.0,3.45,2.0,1,1
13712,156,1,10.2,10.2,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,10.2,1.0,1,1
13716,178,1,20.4,20.4,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,20.4,1.0,1,1
13718,205,1,32.7,32.7,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,32.7,1.0,1,1
13719,114,1,5.04,5.04,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,5.04,1.0,0,1
13720,26,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,1,1
13725,78,2,36.8,18.4,6,2,56,2,3.0,3.0,56.0,0.0,2,1.0714285714285714,19.71428571428571,1.0,1,1
13728,44,2,31.2,15.6,8,2,63,2,4.0,4.0,63.0,0.0,2,0.9523809523809523,14.857142857142856,1.0,1,1
13730,71,1,22.04,11.02,14,2,0,2,14.0,7.0,0.0,0.0,1,1.0,22.04,2.0,1,1
13731,156,1,60.7,15.175,26,4,0,4,26.0,6.5,0.0,0.0,1,1.0,60.7,4.0,1,1
13736,169,1,35.660000000000004,7.132000000000001,20,5,0,5,20.0,4.0,0.0,0.0,1,1.0,35.660000000000004,5.0,0,1
13737,109,1,16.8,8.4,4,2,0,2,4.0,2.0,0.0,0.0,1,1.0,16.8,2.0,1,1
13740,150,1,10.08,5.04,24,2,0,2,24.0,12.0,0.0,0.0,1,1.0,10.08,2.0,1,1
13743,168,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,1,1
13745,71,1,24.3,12.15,42,2,0,2,42.0,21.0,0.0,0.0,1,1.0,24.3,2.0,1,1
13748,5,1,102.0,102.0,40,1,0,1,40.0,40.0,0.0,0.0,1,1.0,102.0,1.0,1,1
13750,206,1,15.299999999999999,15.299999999999999,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,15.299999999999999,1.0,1,1
13752,33,1,51.699999999999996,25.849999999999998,50,2,0,2,50.0,25.0,0.0,0.0,1,1.0,51.699999999999996,2.0,1,1
13753,197,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,1,1
13754,61,2,48.0,24.0,48,2,165,2,24.0,24.0,165.0,0.0,2,0.36363636363636365,8.727272727272727,1.0,1,1
13756,38,1,30.0,30.0,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,30.0,1.0,0,1
13760,165,1,2.95,2.95,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,2.95,1.0,0,1
13761,89,1,63.9,15.975,42,4,0,4,42.0,10.5,0.0,0.0,1,1.0,63.9,4.0,0,1
13762,128,1,30.0,30.0,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,30.0,1.0,1,1
13771,156,1,12.600000000000001,12.600000000000001,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,12.600000000000001,1.0,0,1
13778,12,1,25.200000000000003,25.200000000000003,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,25.200000000000003,1.0,1,1
13781,160,1,8.41,4.205,3,2,0,2,3.0,1.5,0.0,0.0,1,1.0,8.41,2.0,1,1
13784,77,2,237.0,118.5,84,2,113,2,42.0,42.0,113.0,0.0,2,0.5309734513274337,62.92035398230089,1.0,0,1
13787,273,1,15.0,15.0,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,15.0,1.0,0,1
13799,26,1,47.5,15.833333333333334,20,3,0,3,20.0,6.666666666666667,0.0,0.0,1,1.0,47.5,3.0,1,1
13800,219,1,40.2,20.1,36,2,0,2,36.0,18.0,0.0,0.0,1,1.0,40.2,2.0,1,1
13802,221,1,46.8,46.8,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,46.8,1.0,1,1
13803,164,1,31.699999999999996,15.849999999999998,14,2,0,2,14.0,7.0,0.0,0.0,1,1.0,31.699999999999996,2.0,1,1
13808,3,2,50.160000000000004,16.720000000000002,28,3,3,3,14.0,9.333333333333334,1.5,2.1213203435596424,1,2.0,50.160000000000004,1.5,0,1
13809,214,1,4.25,4.25,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,4.25,1.0,1,1
13812,14,1,34.2,17.1,16,2,0,2,16.0,8.0,0.0,0.0,1,1.0,34.2,2.0,1,1
13813,44,1,15.299999999999999,15.299999999999999,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,15.299999999999999,1.0,0,1
13819,211,1,66.0,66.0,40,1,0,1,40.0,40.0,0.0,0.0,1,1.0,66.0,1.0,1,1
13821,54,2,12.4,6.2,4,2,116,2,2.0,2.0,116.0,0.0,2,0.5172413793103449,3.206896551724138,1.0,1,1
13823,1,1,25.200000000000003,25.200000000000003,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,25.200000000000003,1.0,0,1
13824,151,1,49.5,24.75,30,2,0,2,30.0,15.0,0.0,0.0,1,1.0,49.5,2.0,0,1
13827,43,2,20.349999999999998,4.069999999999999,5,5,9,5,2.5,1.0,2.25,4.5,1,2.0,20.349999999999998,2.5,0,1
13831,109,1,28.4,9.466666666666667,4,3,0,3,4.0,1.3333333333333333,0.0,0.0,1,1.0,28.4,3.0,1,1
13833,68,1,12.75,4.25,5,3,0,3,5.0,1.6666666666666667,0.0,0.0,1,1.0,12.75,3.0,1,1
13835,64,1,16.5,16.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,16.5,1.0,0,1
13837,227,1,2.95,2.95,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,2.95,1.0,1,1
13846,269,1,32.7,16.35,18,2,0,2,18.0,9.0,0.0,0.0,1,1.0,32.7,2.0,1,1
13849,80,1,28.749999999999996,14.374999999999998,13,2,0,2,13.0,6.5,0.0,0.0,1,1.0,28.749999999999996,2.0,0,1
13850,38,1,14.850000000000001,14.850000000000001,3,1,0,1,3.0,3.0,0.0,0.0,1,1.0,14.850000000000001,1.0,1,1
13851,37,1,67.47999999999999,16.869999999999997,40,4,0,4,40.0,10.0,0.0,0.0,1,1.0,67.47999999999999,4.0,1,1
13856,78,2,87.0,43.5,112,2,34,2,56.0,56.0,34.0,0.0,2,1.7647058823529411,76.76470588235294,1.0,1,1
13859,235,1,8.850000000000001,8.850000000000001,3,1,0,1,3.0,3.0,0.0,0.0,1,1.0,8.850000000000001,1.0,1,1
13863,157,1,17.4,17.4,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,17.4,1.0,1,1
13865,96,1,23.42,11.71,10,2,0,2,10.0,5.0,0.0,0.0,1,1.0,23.42,2.0,1,1
13867,127,1,26.1,13.05,14,2,0,2,14.0,7.0,0.0,0.0,1,1.0,26.1,2.0,0,1
13873,128,1,15.8,15.8,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,15.8,1.0,1,1
13874,267,1,55.1,13.775,25,4,0,4,25.0,6.25,0.0,0.0,1,1.0,55.1,4.0,1,1
13889,2,1,29.700000000000003,29.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,29.700000000000003,1.0,1,1
13893,207,1,15.9,15.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,15.9,1.0,1,1
13898,235,1,49.4,16.466666666666665,26,3,0,3,26.0,8.666666666666666,0.0,0.0,1,1.0,49.4,3.0,1,1
13899,184,1,35.1,17.55,18,2,0,2,18.0,9.0,0.0,0.0,1,1.0,35.1,2.0,1,1
13900,102,2,41.96,20.98,14,2,70,2,7.0,7.0,70.0,0.0,2,0.8571428571428571,17.982857142857142,1.0,1,1
13918,162,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,0,1
13919,31,1,10.5,10.5,25,1,0,1,25.0,25.0,0.0,0.0,1,1.0,10.5,1.0,0,1
13922,261,1,30.0,30.0,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,30.0,1.0,1,1
13929,78,1,39.599999999999994,39.599999999999994,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,39.599999999999994,1.0,1,1
13930,46,1,30.0,30.0,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,30.0,1.0,1,1
13932,204,1,15.0,15.0,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,15.0,1.0,1,1
13933,57,1,17.4,17.4,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,17.4,1.0,1,1
13934,173,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,1,1
13936,89,1,24.48,12.24,24,2,0,2,24.0,12.0,0.0,0.0,1,1.0,24.48,2.0,1,1
13939,18,1,10.2,10.2,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,10.2,1.0,0,1
13949,4,1,30.24,10.08,48,3,0,3,48.0,16.0,0.0,0.0,1,1.0,30.24,3.0,0,1
13950,156,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,1,1
13951,145,2,30.52,15.26,10,2,57,2,5.0,5.0,57.0,0.0,2,1.0526315789473684,16.063157894736843,1.0,1,1
13953,25,1,32.400000000000006,16.200000000000003,10,2,0,2,10.0,5.0,0.0,0.0,1,1.0,32.400000000000006,2.0,1,1
13959,271,1,46.25,23.125,6,2,0,2,6.0,3.0,0.0,0.0,1,1.0,46.25,2.0,0,1
13962,155,1,19.9,19.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,19.9,1.0,0,1
13972,111,1,23.6,23.6,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,23.6,1.0,0,1
13976,116,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,1,1
13988,110,2,25.35,12.675,7,2,53,2,3.5,3.5,53.0,0.0,2,1.1320754716981132,14.349056603773587,1.0,0,1
13989,148,1,15.299999999999999,15.299999999999999,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,15.299999999999999,1.0,0,1
13994,57,1,32.7,16.35,10,2,0,2,10.0,5.0,0.0,0.0,1,1.0,32.7,2.0,0,1
14001,142,1,17.4,17.4,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,17.4,1.0,0,1
14002,43,1,20.36,10.18,44,2,0,2,44.0,22.0,0.0,0.0,1,1.0,20.36,2.0,1,1
14006,150,2,194.5,64.83333333333333,130,3,71,3,65.0,43.333333333333336,35.5,50.204581464244875,2,0.8450704225352113,82.1830985915493,1.5,1,1
14009,107,2,72.89999999999999,18.224999999999998,30,4,7,4,15.0,7.5,2.3333333333333335,4.041451884327381,1,2.0,72.89999999999999,2.0,1,1
14012,187,1,34.8,34.8,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,34.8,1.0,1,1
14013,19,1,47.64,15.88,108,3,0,3,108.0,36.0,0.0,0.0,1,1.0,47.64,3.0,1,1
14021,120,2,81.0,40.5,36,2,44,2,18.0,18.0,44.0,0.0,2,1.3636363636363638,55.227272727272734,1.0,1,1
14022,134,1,13.919999999999998,13.919999999999998,48,1,0,1,48.0,48.0,0.0,0.0,1,1.0,13.919999999999998,1.0,1,1
14023,159,1,29.979999999999997,14.989999999999998,26,2,0,2,26.0,13.0,0.0,0.0,1,1.0,29.979999999999997,2.0,1,1
14024,33,1,30.599999999999998,30.599999999999998,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,30.599999999999998,1.0,1,1
14035,177,1,15.299999999999999,15.299999999999999,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,15.299999999999999,1.0,0,1
14036,194,1,38.25,19.125,3,2,0,2,3.0,1.5,0.0,0.0,1,1.0,38.25,2.0,1,1
14037,274,1,3.8,1.9,2,2,0,2,2.0,1.0,0.0,0.0,1,1.0,3.8,2.0,1,1
14045,247,1,244.79999999999998,244.79999999999998,96,1,0,1,96.0,96.0,0.0,0.0,1,1.0,244.79999999999998,1.0,1,1
14046,193,1,20.88,20.88,72,1,0,1,72.0,72.0,0.0,0.0,1,1.0,20.88,1.0,1,1
14048,214,1,13.59,2.718,18,5,0,5,18.0,3.6,0.0,0.0,1,1.0,13.59,5.0,1,1
14050,15,1,41.2,13.733333333333334,40,3,0,3,40.0,13.333333333333334,0.0,0.0,1,1.0,41.2,3.0,1,1
